rrt_mode,plan_length,cost,goal_bias,time,plan
RRTStar,5,4.164410548219646,0.05,0.8390710080057033,"[(0.78, -0.78, 0.0, 0.0), (0.8615650439426279, -1.0656063408452243, -0.004701215458913222, 0.8643056487744127), (0.8946062806053483, -1.3784789011806473, 0.020974935892768, 1.6263524999464298), (0.6816279314675677, -0.8571806884992514, 0.6090636573856596, 2.067450593749758), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,5,9.343485926374482,0.05,0.3230304770040675,"[(0.78, -0.78, 0.0, 0.0), (0.7796475279815174, -0.9942091713198176, -1.137212846046395, 2.9483931645436785), (0.43431989424373896, -0.5514821072723883, 1.7131754299521615, 2.731212329978298), (0.6425181358796421, -0.7057730392251771, 0.2794634671378313, 2.436778491120152), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,3,3.790940541817914,0.05,0.20483687600062694,"[(0.78, -0.78, 0.0, 0.0), (0.6934641902421399, -1.3114142796512203, 0.9560029005123711, 1.8116071477575844), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,4.984354929550795,0.05,1.0159565189969726,"[(0.78, -0.78, 0.0, 0.0), (1.3986005687130083, -1.4446897845574784, -0.9574650393572148, 1.2852123913691056), (0.5990082328531692, -0.6214687936302217, 0.46677141451903115, 1.83947130457293), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,6.908273898832698,0.05,0.576200064002478,"[(0.78, -0.78, 0.0, 0.0), (0.8388356422424659, -1.1409755109064128, -1.8231322724109738, 2.6838237264302798), (0.638541621477744, -0.6636737328607603, -0.1181508892250811, 2.1934856171746384), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,3,3.790940541817914,0.05,0.18122321700502653,"[(0.78, -0.78, 0.0, 0.0), (0.6934641902421399, -1.3114142796512203, 0.9560029005123711, 1.8116071477575844), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,5,9.343485926374482,0.05,0.2978926189971389,"[(0.78, -0.78, 0.0, 0.0), (0.7796475279815174, -0.9942091713198176, -1.137212846046395, 2.9483931645436785), (0.43431989424373896, -0.5514821072723883, 1.7131754299521615, 2.731212329978298), (0.6425181358796421, -0.7057730392251771, 0.2794634671378313, 2.436778491120152), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,3,3.790940541817914,0.05,0.18031578500085743,"[(0.78, -0.78, 0.0, 0.0), (0.6934641902421399, -1.3114142796512203, 0.9560029005123711, 1.8116071477575844), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,5.190432231038485,0.05,1.4465784419953707,"[(0.78, -0.78, 0.0, 0.0), (1.3445001922118003, -2.170770670461299, 0.43584478889237843, 1.4138685491644303), (0.8059480245784605, -1.103729764012059, 0.028680913944322484, 1.7320863364591448), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,5,4.615293639088872,0.05,0.7442001910021645,"[(0.78, -0.78, 0.0, 0.0), (0.6066185194808846, -1.311881557351211, 1.014116535382163, -0.46141491773364374), (0.9499351247017973, -1.5718378096921417, 1.5643569345260548, -0.027748093075697255), (0.686515039216836, -0.8978475331426123, 1.2463158007549868, 1.130324899283968), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,3,3.790940541817914,0.05,0.18372795399773167,"[(0.78, -0.78, 0.0, 0.0), (0.6934641902421399, -1.3114142796512203, 0.9560029005123711, 1.8116071477575844), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,5,9.343485926374482,0.05,0.31342291799956,"[(0.78, -0.78, 0.0, 0.0), (0.7796475279815174, -0.9942091713198176, -1.137212846046395, 2.9483931645436785), (0.43431989424373896, -0.5514821072723883, 1.7131754299521615, 2.731212329978298), (0.6425181358796421, -0.7057730392251771, 0.2794634671378313, 2.436778491120152), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,6.908273898832698,0.05,0.5896782440031529,"[(0.78, -0.78, 0.0, 0.0), (0.8388356422424659, -1.1409755109064128, -1.8231322724109738, 2.6838237264302798), (0.638541621477744, -0.6636737328607603, -0.1181508892250811, 2.1934856171746384), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,5,4.164410548219646,0.05,0.8976182469996274,"[(0.78, -0.78, 0.0, 0.0), (0.8615650439426279, -1.0656063408452243, -0.004701215458913222, 0.8643056487744127), (0.8946062806053483, -1.3784789011806473, 0.020974935892768, 1.6263524999464298), (0.6816279314675677, -0.8571806884992514, 0.6090636573856596, 2.067450593749758), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,3,3.790940541817914,0.05,0.21714563299610745,"[(0.78, -0.78, 0.0, 0.0), (0.6934641902421399, -1.3114142796512203, 0.9560029005123711, 1.8116071477575844), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,5,9.343485926374482,0.05,0.3093975779993343,"[(0.78, -0.78, 0.0, 0.0), (0.7796475279815174, -0.9942091713198176, -1.137212846046395, 2.9483931645436785), (0.43431989424373896, -0.5514821072723883, 1.7131754299521615, 2.731212329978298), (0.6425181358796421, -0.7057730392251771, 0.2794634671378313, 2.436778491120152), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,3,3.790940541817914,0.05,0.19172412299667485,"[(0.78, -0.78, 0.0, 0.0), (0.6934641902421399, -1.3114142796512203, 0.9560029005123711, 1.8116071477575844), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,4.984354929550795,0.05,1.0462644939980237,"[(0.78, -0.78, 0.0, 0.0), (1.3986005687130083, -1.4446897845574784, -0.9574650393572148, 1.2852123913691056), (0.5990082328531692, -0.6214687936302217, 0.46677141451903115, 1.83947130457293), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,3,3.790940541817914,0.05,0.19135913799982518,"[(0.78, -0.78, 0.0, 0.0), (0.6934641902421399, -1.3114142796512203, 0.9560029005123711, 1.8116071477575844), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,5,9.343485926374482,0.05,0.30290329700073926,"[(0.78, -0.78, 0.0, 0.0), (0.7796475279815174, -0.9942091713198176, -1.137212846046395, 2.9483931645436785), (0.43431989424373896, -0.5514821072723883, 1.7131754299521615, 2.731212329978298), (0.6425181358796421, -0.7057730392251771, 0.2794634671378313, 2.436778491120152), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,5,4.615293639088872,0.05,0.731431681997492,"[(0.78, -0.78, 0.0, 0.0), (0.6066185194808846, -1.311881557351211, 1.014116535382163, -0.46141491773364374), (0.9499351247017973, -1.5718378096921417, 1.5643569345260548, -0.027748093075697255), (0.686515039216836, -0.8978475331426123, 1.2463158007549868, 1.130324899283968), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,6.908273898832698,0.05,0.5593110480040195,"[(0.78, -0.78, 0.0, 0.0), (0.8388356422424659, -1.1409755109064128, -1.8231322724109738, 2.6838237264302798), (0.638541621477744, -0.6636737328607603, -0.1181508892250811, 2.1934856171746384), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,3,3.790940541817914,0.05,0.18532332799804863,"[(0.78, -0.78, 0.0, 0.0), (0.6934641902421399, -1.3114142796512203, 0.9560029005123711, 1.8116071477575844), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,5,9.343485926374482,0.05,0.32198604800214525,"[(0.78, -0.78, 0.0, 0.0), (0.7796475279815174, -0.9942091713198176, -1.137212846046395, 2.9483931645436785), (0.43431989424373896, -0.5514821072723883, 1.7131754299521615, 2.731212329978298), (0.6425181358796421, -0.7057730392251771, 0.2794634671378313, 2.436778491120152), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,3,3.790940541817914,0.05,0.20815568100078963,"[(0.78, -0.78, 0.0, 0.0), (0.6934641902421399, -1.3114142796512203, 0.9560029005123711, 1.8116071477575844), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,5,4.164410548219646,0.05,0.8905733649953618,"[(0.78, -0.78, 0.0, 0.0), (0.8615650439426279, -1.0656063408452243, -0.004701215458913222, 0.8643056487744127), (0.8946062806053483, -1.3784789011806473, 0.020974935892768, 1.6263524999464298), (0.6816279314675677, -0.8571806884992514, 0.6090636573856596, 2.067450593749758), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,3,3.790940541817914,0.05,0.17956070900254417,"[(0.78, -0.78, 0.0, 0.0), (0.6934641902421399, -1.3114142796512203, 0.9560029005123711, 1.8116071477575844), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,5,9.343485926374482,0.05,0.29538342299929354,"[(0.78, -0.78, 0.0, 0.0), (0.7796475279815174, -0.9942091713198176, -1.137212846046395, 2.9483931645436785), (0.43431989424373896, -0.5514821072723883, 1.7131754299521615, 2.731212329978298), (0.6425181358796421, -0.7057730392251771, 0.2794634671378313, 2.436778491120152), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,6.908273898832698,0.05,0.5798882020026213,"[(0.78, -0.78, 0.0, 0.0), (0.8388356422424659, -1.1409755109064128, -1.8231322724109738, 2.6838237264302798), (0.638541621477744, -0.6636737328607603, -0.1181508892250811, 2.1934856171746384), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,3,3.790940541817914,0.05,0.18383411400282057,"[(0.78, -0.78, 0.0, 0.0), (0.6934641902421399, -1.3114142796512203, 0.9560029005123711, 1.8116071477575844), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,5.190432231038485,0.05,1.50499089799996,"[(0.78, -0.78, 0.0, 0.0), (1.3445001922118003, -2.170770670461299, 0.43584478889237843, 1.4138685491644303), (0.8059480245784605, -1.103729764012059, 0.028680913944322484, 1.7320863364591448), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,5,4.615293639088872,0.05,0.7343055230012396,"[(0.78, -0.78, 0.0, 0.0), (0.6066185194808846, -1.311881557351211, 1.014116535382163, -0.46141491773364374), (0.9499351247017973, -1.5718378096921417, 1.5643569345260548, -0.027748093075697255), (0.686515039216836, -0.8978475331426123, 1.2463158007549868, 1.130324899283968), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,4.984354929550795,0.05,1.0357183939995593,"[(0.78, -0.78, 0.0, 0.0), (1.3986005687130083, -1.4446897845574784, -0.9574650393572148, 1.2852123913691056), (0.5990082328531692, -0.6214687936302217, 0.46677141451903115, 1.83947130457293), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,3,3.790940541817914,0.05,0.18314310799905797,"[(0.78, -0.78, 0.0, 0.0), (0.6934641902421399, -1.3114142796512203, 0.9560029005123711, 1.8116071477575844), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,5,9.343485926374482,0.05,0.31207138299942017,"[(0.78, -0.78, 0.0, 0.0), (0.7796475279815174, -0.9942091713198176, -1.137212846046395, 2.9483931645436785), (0.43431989424373896, -0.5514821072723883, 1.7131754299521615, 2.731212329978298), (0.6425181358796421, -0.7057730392251771, 0.2794634671378313, 2.436778491120152), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,3,3.790940541817914,0.05,0.17373137499816949,"[(0.78, -0.78, 0.0, 0.0), (0.6934641902421399, -1.3114142796512203, 0.9560029005123711, 1.8116071477575844), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,6.908273898832698,0.05,0.5398558390006656,"[(0.78, -0.78, 0.0, 0.0), (0.8388356422424659, -1.1409755109064128, -1.8231322724109738, 2.6838237264302798), (0.638541621477744, -0.6636737328607603, -0.1181508892250811, 2.1934856171746384), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,5,4.164410548219646,0.05,0.8345671610004501,"[(0.78, -0.78, 0.0, 0.0), (0.8615650439426279, -1.0656063408452243, -0.004701215458913222, 0.8643056487744127), (0.8946062806053483, -1.3784789011806473, 0.020974935892768, 1.6263524999464298), (0.6816279314675677, -0.8571806884992514, 0.6090636573856596, 2.067450593749758), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,5,4.615293639088872,0.05,0.6305656409967924,"[(0.78, -0.78, 0.0, 0.0), (0.6066185194808846, -1.311881557351211, 1.014116535382163, -0.46141491773364374), (0.9499351247017973, -1.5718378096921417, 1.5643569345260548, -0.027748093075697255), (0.686515039216836, -0.8978475331426123, 1.2463158007549868, 1.130324899283968), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,4.984354929550795,0.05,0.8318508659940562,"[(0.78, -0.78, 0.0, 0.0), (1.3986005687130083, -1.4446897845574784, -0.9574650393572148, 1.2852123913691056), (0.5990082328531692, -0.6214687936302217, 0.46677141451903115, 1.83947130457293), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,5.190432231038485,0.05,1.1725914900016505,"[(0.78, -0.78, 0.0, 0.0), (1.3445001922118003, -2.170770670461299, 0.43584478889237843, 1.4138685491644303), (0.8059480245784605, -1.103729764012059, 0.028680913944322484, 1.7320863364591448), (0.3, 0.15, 1.0, 1.1)]"
RRTStar,4,2.2755230765162064,0.05,8.309958242003631,"[(0.78, -0.78, 0.0, 0.0), (0.2920012205773994, -0.3322667624623352, 0.49658893325512565, 0.6176673803417487), (0.1304195307262188, -0.10381848373045299, 0.6093467277811664, 1.2699003463238627), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.2994534269964788,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.18133674999990035,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.16750441700423835,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.16148454500216758,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.18735117100004572,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.15935663400159683,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
RRT,5,2.909027596403353,0.05,1.2910709170027985,"[(0.78, -0.78, 0.0, 0.0), (0.4993676172775423, -0.5639826606760319, 0.32564066556162263, -0.047064783985137915), (0.5247507267455043, -0.8841391069542852, 0.9772809510037295, 0.2567843029004422), (0.37807810266444797, -0.7220995733126414, 1.3622472429541554, 0.41983640672212363), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.16054846000042744,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.15608618000260321,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,3.160792139670206,0.05,1.5010479330012458,"[(0.78, -0.78, 0.0, 0.0), (0.30038959898893536, -0.14373016375597558, 0.0028839865260268382, 1.1345507989487107), (0.10132953551443036, 0.023261652440751845, 0.3158597242416912, 1.792043097821427), (0.3, 0.15, 1.0, 1.1)]"
RRT,5,4.3164947505264415,0.05,1.5354123959987191,"[(0.78, -0.78, 0.0, 0.0), (1.1290836544841572, -1.1833189155185895, -0.31314652701907875, 0.06439973627162932), (1.1917832804179112, -1.627622150513672, -0.2596143872939103, 0.81694664988642), (0.5360259842449548, -1.0750702610480962, 0.8338075732314612, 1.4252003626168408), (0.3, 0.15, 1.0, 1.1)]"
RRT,7,9.116226852725172,0.05,1.5410177689991542,"[(0.78, -0.78, 0.0, 0.0), (1.49970801568469, -1.7977564256529475, -0.9827052477814138, 2.887255185717076), (1.444423285504457, -2.158120193709343, 0.2722162071976193, 2.995866896262444), (0.8694750754737486, -1.1295400382549023, -0.008597587100129367, 3.04356452549502), (0.19361286559404922, 0.08274214867132379, 0.7230261237687867, 2.439364198474558), (0.24414324323183134, -0.12170238625190777, 0.48586606330624793, 1.8962477180454176), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.1587925060011912,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.18955496400303673,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
RRT,8,7.075224158485562,0.05,1.894332657000632,"[(0.78, -0.78, 0.0, 0.0), (0.5870379487314947, -0.5350536031175022, -0.6997380722315363, 1.3377556850726569), (0.5965298777703314, -0.5105137763157459, -1.2697621875104594, 1.5801214598145004), (0.00048785548638408116, 0.6732252749319878, -0.744532256328295, 2.243621919183002), (0.08337102174594468, 0.14658305012436612, -0.2174159912627398, 2.5803395872996058), (0.5976488568350149, -0.3816936533654731, 0.2277054980609492, 2.2147696187174093), (0.3002328864670587, -0.35472624379007733, 0.6206739083173858, 1.7173481114020683), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.1616239970026072,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.16178107199812075,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.1613110800026334,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.16048119400511496,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
RRT,5,2.909027596403353,0.05,1.3280285130022094,"[(0.78, -0.78, 0.0, 0.0), (0.4993676172775423, -0.5639826606760319, 0.32564066556162263, -0.047064783985137915), (0.5247507267455043, -0.8841391069542852, 0.9772809510037295, 0.2567843029004422), (0.37807810266444797, -0.7220995733126414, 1.3622472429541554, 0.41983640672212363), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.1653395060056937,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.17412859100295464,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
RRT,5,4.3164947505264415,0.05,1.4286259599975892,"[(0.78, -0.78, 0.0, 0.0), (1.1290836544841572, -1.1833189155185895, -0.31314652701907875, 0.06439973627162932), (1.1917832804179112, -1.627622150513672, -0.2596143872939103, 0.81694664988642), (0.5360259842449548, -1.0750702610480962, 0.8338075732314612, 1.4252003626168408), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,3.160792139670206,0.05,1.495027360993845,"[(0.78, -0.78, 0.0, 0.0), (0.30038959898893536, -0.14373016375597558, 0.0028839865260268382, 1.1345507989487107), (0.10132953551443036, 0.023261652440751845, 0.3158597242416912, 1.792043097821427), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.16058364600030473,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
RRT,7,9.116226852725172,0.05,1.5736220609978773,"[(0.78, -0.78, 0.0, 0.0), (1.49970801568469, -1.7977564256529475, -0.9827052477814138, 2.887255185717076), (1.444423285504457, -2.158120193709343, 0.2722162071976193, 2.995866896262444), (0.8694750754737486, -1.1295400382549023, -0.008597587100129367, 3.04356452549502), (0.19361286559404922, 0.08274214867132379, 0.7230261237687867, 2.439364198474558), (0.24414324323183134, -0.12170238625190777, 0.48586606330624793, 1.8962477180454176), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.16108917399833445,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.16127211799903307,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.15703987900633365,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.15817413699551253,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
RRT,8,7.075224158485562,0.05,1.8399894920003135,"[(0.78, -0.78, 0.0, 0.0), (0.5870379487314947, -0.5350536031175022, -0.6997380722315363, 1.3377556850726569), (0.5965298777703314, -0.5105137763157459, -1.2697621875104594, 1.5801214598145004), (0.00048785548638408116, 0.6732252749319878, -0.744532256328295, 2.243621919183002), (0.08337102174594468, 0.14658305012436612, -0.2174159912627398, 2.5803395872996058), (0.5976488568350149, -0.3816936533654731, 0.2277054980609492, 2.2147696187174093), (0.3002328864670587, -0.35472624379007733, 0.6206739083173858, 1.7173481114020683), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.16071236700372538,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
RRT,5,2.909027596403353,0.05,1.30911602100241,"[(0.78, -0.78, 0.0, 0.0), (0.4993676172775423, -0.5639826606760319, 0.32564066556162263, -0.047064783985137915), (0.5247507267455043, -0.8841391069542852, 0.9772809510037295, 0.2567843029004422), (0.37807810266444797, -0.7220995733126414, 1.3622472429541554, 0.41983640672212363), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.1644848629948683,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.2234043409989681,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.15927279799507232,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
RRT,5,4.3164947505264415,0.05,1.4232439659972442,"[(0.78, -0.78, 0.0, 0.0), (1.1290836544841572, -1.1833189155185895, -0.31314652701907875, 0.06439973627162932), (1.1917832804179112, -1.627622150513672, -0.2596143872939103, 0.81694664988642), (0.5360259842449548, -1.0750702610480962, 0.8338075732314612, 1.4252003626168408), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,3.160792139670206,0.05,1.4869972899978166,"[(0.78, -0.78, 0.0, 0.0), (0.30038959898893536, -0.14373016375597558, 0.0028839865260268382, 1.1345507989487107), (0.10132953551443036, 0.023261652440751845, 0.3158597242416912, 1.792043097821427), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.16482283699588152,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
RRT,7,9.116226852725172,0.05,1.5394082100028754,"[(0.78, -0.78, 0.0, 0.0), (1.49970801568469, -1.7977564256529475, -0.9827052477814138, 2.887255185717076), (1.444423285504457, -2.158120193709343, 0.2722162071976193, 2.995866896262444), (0.8694750754737486, -1.1295400382549023, -0.008597587100129367, 3.04356452549502), (0.19361286559404922, 0.08274214867132379, 0.7230261237687867, 2.439364198474558), (0.24414324323183134, -0.12170238625190777, 0.48586606330624793, 1.8962477180454176), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.16409823799767764,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
RRT,4,6.0524525011108405,0.05,0.15817910600162577,"[(0.78, -0.78, 0.0, 0.0), (0.6290018200214744, -0.7864910344095368, -0.7165261004978043, 2.601949392221999), (0.18454673154220336, 0.6534409729974748, -0.3425079921855354, 1.7518203994346893), (0.3, 0.15, 1.0, 1.1)]"
